date,timestamp,price,daily_high,block_height,epoch,epoch_height,subsidy,supply,market_cap,eod_utc
2/17/09,2009-02-17 00:00:00,0.0,0.0,4567,1,4567,50.0,228400.0,0.0,True
2/18/09,2009-02-18 00:00:00,0.0,0.0,4684,1,4684,50.0,234250.0,0.0,True
2/19/09,2009-02-19 00:00:00,0.0,0.0,4802,1,4802,50.0,240150.0,0.0,True
2/20/09,2009-02-20 00:00:00,0.0,0.0,4926,1,4926,50.0,246350.0,0.0,True
2/21/09,2009-02-21 00:00:00,0.0,0.0,5048,1,5048,50.0,252450.0,0.0,True
2/22/09,2009-02-22 00:00:00,0.0,0.0,5162,1,5162,50.0,258150.0,0.0,True
2/23/09,2009-02-23 00:00:00,0.0,0.0,5283,1,5283,50.0,264200.0,0.0,True
2/24/09,2009-02-24 00:00:00,0.0,0.0,5391,1,5391,50.0,269600.0,0.0,True
2/25/09,2009-02-25 00:00:00,0.0,0.0,5497,1,5497,50.0,274900.0,0.0,True
2/26/09,2009-02-26 00:00:00,0.0,0.0,5602,1,5602,50.0,280150.0,0.0,True
2/27/09,2009-02-27 00:00:00,0.0,0.0,5709,1,5709,50.0,285500.0,0.0,True
2/28/09,2009-02-28 00:00:00,0.0,0.0,5824,1,5824,50.0,291250.0,0.0,True
3/1/09,2009-03-01 00:00:00,0.0,0.0,5923,1,5923,50.0,296200.0,0.0,True
3/2/09,2009-03-02 00:00:00,0.0,0.0,6028,1,6028,50.0,301450.0,0.0,True
3/3/09,2009-03-03 00:00:00,0.0,0.0,6136,1,6136,50.0,306850.0,0.0,True
3/4/09,2009-03-04 00:00:00,0.0,0.0,6241,1,6241,50.0,312100.0,0.0,True
3/5/09,2009-03-05 00:00:00,0.0,0.0,6345,1,6345,50.0,317300.0,0.0,True
3/6/09,2009-03-06 00:00:00,0.0,0.0,6457,1,6457,50.0,322900.0,0.0,True
3/7/09,2009-03-07 00:00:00,0.0,0.0,6574,1,6574,50.0,328750.0,0.0,True
3/8/09,2009-03-08 00:00:00,0.0,0.0,6683,1,6683,50.0,334200.0,0.0,True
3/9/09,2009-03-09 00:00:00,0.0,0.0,6798,1,6798,50.0,339950.0,0.0,True
3/10/09,2009-03-10 00:00:00,0.0,0.0,6906,1,6906,50.0,345350.0,0.0,True
3/11/09,2009-03-11 00:00:00,0.0,0.0,7013,1,7013,50.0,350700.0,0.0,True
3/12/09,2009-03-12 00:00:00,0.0,0.0,7127,1,7127,50.0,356400.0,0.0,True
3/13/09,2009-03-13 00:00:00,0.0,0.0,7245,1,7245,50.0,362300.0,0.0,True
3/14/09,2009-03-14 00:00:00,0.0,0.0,7358,1,7358,50.0,367950.0,0.0,True
3/15/09,2009-03-15 00:00:00,0.0,0.0,7468,1,7468,50.0,373450.0,0.0,True
3/16/09,2009-03-16 00:00:00,0.0,0.0,7591,1,7591,50.0,379600.0,0.0,True
3/17/09,2009-03-17 00:00:00,0.0,0.0,7712,1,7712,50.0,385650.0,0.0,True
3/18/09,2009-03-18 00:00:00,0.0,0.0,7826,1,7826,50.0,391350.0,0.0,True
3/19/09,2009-03-19 00:00:00,0.0,0.0,7940,1,7940,50.0,397050.0,0.0,True
3/20/09,2009-03-20 00:00:00,0.0,0.0,8062,1,8062,50.0,403150.0,0.0,True
3/21/09,2009-03-21 00:00:00,0.0,0.0,8180,1,8180,50.0,409050.0,0.0,True
3/22/09,2009-03-22 00:00:00,0.0,0.0,8230,1,8230,50.0,411550.0,0.0,True
3/23/09,2009-03-23 00:00:00,0.0,0.0,8349,1,8349,50.0,417500.0,0.0,True
3/24/09,2009-03-24 00:00:00,0.0,0.0,8479,1,8479,50.0,424000.0,0.0,True
3/25/09,2009-03-25 00:00:00,0.0,0.0,8584,1,8584,50.0,429250.0,0.0,True
3/26/09,2009-03-26 00:00:00,0.0,0.0,8701,1,8701,50.0,435100.0,0.0,True
3/27/09,2009-03-27 00:00:00,0.0,0.0,8818,1,8818,50.0,440950.0,0.0,True
3/28/09,2009-03-28 00:00:00,0.0,0.0,8924,1,8924,50.0,446250.0,0.0,True
3/29/09,2009-03-29 00:00:00,0.0,0.0,9043,1,9043,50.0,452200.0,0.0,True
3/30/09,2009-03-30 00:00:00,0.0,0.0,9159,1,9159,50.0,458000.0,0.0,True
3/31/09,2009-03-31 00:00:00,0.0,0.0,9279,1,9279,50.0,464000.0,0.0,True
4/1/09,2009-04-01 00:00:00,0.0,0.0,9389,1,9389,50.0,469500.0,0.0,True
4/2/09,2009-04-02 00:00:00,0.0,0.0,9503,1,9503,50.0,475200.0,0.0,True
4/3/09,2009-04-03 00:00:00,0.0,0.0,9618,1,9618,50.0,480950.0,0.0,True
4/4/09,2009-04-04 00:00:00,0.0,0.0,9734,1,9734,50.0,486750.0,0.0,True
4/5/09,2009-04-05 00:00:00,0.0,0.0,9847,1,9847,50.0,492400.0,0.0,True
4/6/09,2009-04-06 00:00:00,0.0,0.0,9977,1,9977,50.0,498900.0,0.0,True
4/7/09,2009-04-07 00:00:00,0.0,0.0,10086,1,10086,50.0,504350.0,0.0,True
4/8/09,2009-04-08 00:00:00,0.0,0.0,10186,1,10186,50.0,509350.0,0.0,True
4/9/09,2009-04-09 00:00:00,0.0,0.0,10291,1,10291,50.0,514600.0,0.0,True
4/10/09,2009-04-10 00:00:00,0.0,0.0,10390,1,10390,50.0,519550.0,0.0,True
4/11/09,2009-04-11 00:00:00,0.0,0.0,10498,1,10498,50.0,524950.0,0.0,True
4/12/09,2009-04-12 00:00:00,0.0,0.0,10618,1,10618,50.0,530950.0,0.0,True
4/13/09,2009-04-13 00:00:00,0.0,0.0,10736,1,10736,50.0,536850.0,0.0,True
4/14/09,2009-04-14 00:00:00,0.0,0.0,10851,1,10851,50.0,542600.0,0.0,True
4/15/09,2009-04-15 00:00:00,0.0,0.0,10975,1,10975,50.0,548800.0,0.0,True
4/16/09,2009-04-16 00:00:00,0.0,0.0,11088,1,11088,50.0,554450.0,0.0,True
4/17/09,2009-04-17 00:00:00,0.0,0.0,11211,1,11211,50.0,560600.0,0.0,True
4/18/09,2009-04-18 00:00:00,0.0,0.0,11323,1,11323,50.0,566200.0,0.0,True
4/19/09,2009-04-19 00:00:00,0.0,0.0,11449,1,11449,50.0,572500.0,0.0,True
4/20/09,2009-04-20 00:00:00,0.0,0.0,11568,1,11568,50.0,578450.0,0.0,True
4/21/09,2009-04-21 00:00:00,0.0,0.0,11687,1,11687,50.0,584400.0,0.0,True
4/22/09,2009-04-22 00:00:00,0.0,0.0,11810,1,11810,50.0,590550.0,0.0,True
4/23/09,2009-04-23 00:00:00,0.0,0.0,11931,1,11931,50.0,596600.0,0.0,True
4/24/09,2009-04-24 00:00:00,0.0,0.0,12006,1,12006,50.0,600350.0,0.0,True
4/25/09,2009-04-25 00:00:00,0.0,0.0,12121,1,12121,50.0,606100.0,0.0,True
4/26/09,2009-04-26 00:00:00,0.0,0.0,12239,1,12239,50.0,612000.0,0.0,True
4/27/09,2009-04-27 00:00:00,0.0,0.0,12351,1,12351,50.0,617600.0,0.0,True
4/28/09,2009-04-28 00:00:00,0.0,0.0,12455,1,12455,50.0,622800.0,0.0,True
4/29/09,2009-04-29 00:00:00,0.0,0.0,12572,1,12572,50.0,628650.0,0.0,True
4/30/09,2009-04-30 00:00:00,0.0,0.0,12700,1,12700,50.0,635050.0,0.0,True
5/1/09,2009-05-01 00:00:00,0.0,0.0,12831,1,12831,50.0,641600.0,0.0,True
5/2/09,2009-05-02 00:00:00,0.0,0.0,12952,1,12952,50.0,647650.0,0.0,True
5/3/09,2009-05-03 00:00:00,0.0,0.0,13078,1,13078,50.0,653950.0,0.0,True
5/4/09,2009-05-04 00:00:00,0.0,0.0,13184,1,13184,50.0,659250.0,0.0,True
5/5/09,2009-05-05 00:00:00,0.0,0.0,13312,1,13312,50.0,665650.0,0.0,True
5/6/09,2009-05-06 00:00:00,0.0,0.0,13447,1,13447,50.0,672400.0,0.0,True
5/7/09,2009-05-07 00:00:00,0.0,0.0,13582,1,13582,50.0,679150.0,0.0,True
5/8/09,2009-05-08 00:00:00,0.0,0.0,13704,1,13704,50.0,685250.0,0.0,True
5/9/09,2009-05-09 00:00:00,0.0,0.0,13811,1,13811,50.0,690600.0,0.0,True
5/10/09,2009-05-10 00:00:00,0.0,0.0,13889,1,13889,50.0,694500.0,0.0,True
5/11/09,2009-05-11 00:00:00,0.0,0.0,13974,1,13974,50.0,698750.0,0.0,True
5/12/09,2009-05-12 00:00:00,0.0,0.0,14094,1,14094,50.0,704750.0,0.0,True
5/13/09,2009-05-13 00:00:00,0.0,0.0,14224,1,14224,50.0,711250.0,0.0,True
5/14/09,2009-05-14 00:00:00,0.0,0.0,14335,1,14335,50.0,716800.0,0.0,True
5/15/09,2009-05-15 00:00:00,0.0,0.0,14474,1,14474,50.0,723750.0,0.0,True
5/16/09,2009-05-16 00:00:00,0.0,0.0,14610,1,14610,50.0,730550.0,0.0,True
5/17/09,2009-05-17 00:00:00,0.0,0.0,14729,1,14729,50.0,736500.0,0.0,True
5/18/09,2009-05-18 00:00:00,0.0,0.0,14856,1,14856,50.0,742850.0,0.0,True
5/19/09,2009-05-19 00:00:00,0.0,0.0,14974,1,14974,50.0,748750.0,0.0,True
5/20/09,2009-05-20 00:00:00,0.0,0.0,15060,1,15060,50.0,753050.0,0.0,True
5/21/09,2009-05-21 00:00:00,0.0,0.0,15180,1,15180,50.0,759050.0,0.0,True
5/22/09,2009-05-22 00:00:00,0.0,0.0,15262,1,15262,50.0,763150.0,0.0,True
5/23/09,2009-05-23 00:00:00,0.0,0.0,15323,1,15323,50.0,766200.0,0.0,True
5/24/09,2009-05-24 00:00:00,0.0,0.0,15355,1,15355,50.0,767800.0,0.0,True
5/25/09,2009-05-25 00:00:00,0.0,0.0,15455,1,15455,50.0,772800.0,0.0,True
5/26/09,2009-05-26 00:00:00,0.0,0.0,15564,1,15564,50.0,778250.0,0.0,True
5/27/09,2009-05-27 00:00:00,0.0,0.0,15689,1,15689,50.0,784500.0,0.0,True
5/28/09,2009-05-28 00:00:00,0.0,0.0,15808,1,15808,50.0,790450.0,0.0,True
5/29/09,2009-05-29 00:00:00,0.0,0.0,15903,1,15903,50.0,795200.0,0.0,True
5/30/09,2009-05-30 00:00:00,0.0,0.0,16009,1,16009,50.0,800500.0,0.0,True
5/31/09,2009-05-31 00:00:00,0.0,0.0,16118,1,16118,50.0,805950.0,0.0,True
6/1/09,2009-06-01 00:00:00,0.0,0.0,16214,1,16214,50.0,810750.0,0.0,True
6/2/09,2009-06-02 00:00:00,0.0,0.0,16285,1,16285,50.0,814300.0,0.0,True
6/3/09,2009-06-03 00:00:00,0.0,0.0,16396,1,16396,50.0,819850.0,0.0,True
6/4/09,2009-06-04 00:00:00,0.0,0.0,16467,1,16467,50.0,823400.0,0.0,True
6/5/09,2009-06-05 00:00:00,0.0,0.0,16533,1,16533,50.0,826700.0,0.0,True
6/6/09,2009-06-06 00:00:00,0.0,0.0,16563,1,16563,50.0,828200.0,0.0,True
6/7/09,2009-06-07 00:00:00,0.0,0.0,16591,1,16591,50.0,829600.0,0.0,True
6/8/09,2009-06-08 00:00:00,0.0,0.0,16607,1,16607,50.0,830400.0,0.0,True
6/9/09,2009-06-09 00:00:00,0.0,0.0,16689,1,16689,50.0,834500.0,0.0,True
6/10/09,2009-06-10 00:00:00,0.0,0.0,16780,1,16780,50.0,839050.0,0.0,True
6/11/09,2009-06-11 00:00:00,0.0,0.0,16862,1,16862,50.0,843150.0,0.0,True
6/12/09,2009-06-12 00:00:00,0.0,0.0,16951,1,16951,50.0,847600.0,0.0,True
6/13/09,2009-06-13 00:00:00,0.0,0.0,17037,1,17037,50.0,851900.0,0.0,True
6/14/09,2009-06-14 00:00:00,0.0,0.0,17115,1,17115,50.0,855800.0,0.0,True
6/15/09,2009-06-15 00:00:00,0.0,0.0,17187,1,17187,50.0,859400.0,0.0,True
6/16/09,2009-06-16 00:00:00,0.0,0.0,17271,1,17271,50.0,863600.0,0.0,True
6/17/09,2009-06-17 00:00:00,0.0,0.0,17342,1,17342,50.0,867150.0,0.0,True
6/18/09,2009-06-18 00:00:00,0.0,0.0,17421,1,17421,50.0,871100.0,0.0,True
6/19/09,2009-06-19 00:00:00,0.0,0.0,17501,1,17501,50.0,875100.0,0.0,True
6/20/09,2009-06-20 00:00:00,0.0,0.0,17588,1,17588,50.0,879450.0,0.0,True
6/21/09,2009-06-21 00:00:00,0.0,0.0,17666,1,17666,50.0,883350.0,0.0,True
6/22/09,2009-06-22 00:00:00,0.0,0.0,17747,1,17747,50.0,887400.0,0.0,True
6/23/09,2009-06-23 00:00:00,0.0,0.0,17823,1,17823,50.0,891200.0,0.0,True
6/24/09,2009-06-24 00:00:00,0.0,0.0,17899,1,17899,50.0,895000.0,0.0,True
6/25/09,2009-06-25 00:00:00,0.0,0.0,17994,1,17994,50.0,899750.0,0.0,True
6/26/09,2009-06-26 00:00:00,0.0,0.0,18062,1,18062,50.0,903150.0,0.0,True
6/27/09,2009-06-27 00:00:00,0.0,0.0,18152,1,18152,50.0,907650.0,0.0,True
6/28/09,2009-06-28 00:00:00,0.0,0.0,18236,1,18236,50.0,911850.0,0.0,True
6/29/09,2009-06-29 00:00:00,0.0,0.0,18282,1,18282,50.0,914150.0,0.0,True
6/30/09,2009-06-30 00:00:00,0.0,0.0,18365,1,18365,50.0,918300.0,0.0,True
7/1/09,2009-07-01 00:00:00,0.0,0.0,18450,1,18450,50.0,922550.0,0.0,True
7/2/09,2009-07-02 00:00:00,0.0,0.0,18524,1,18524,50.0,926250.0,0.0,True
7/3/09,2009-07-03 00:00:00,0.0,0.0,18607,1,18607,50.0,930400.0,0.0,True
7/4/09,2009-07-04 00:00:00,0.0,0.0,18689,1,18689,50.0,934500.0,0.0,True
7/5/09,2009-07-05 00:00:00,0.0,0.0,18778,1,18778,50.0,938950.0,0.0,True
7/6/09,2009-07-06 00:00:00,0.0,0.0,18857,1,18857,50.0,942900.0,0.0,True
7/7/09,2009-07-07 00:00:00,0.0,0.0,18941,1,18941,50.0,947100.0,0.0,True
7/8/09,2009-07-08 00:00:00,0.0,0.0,19010,1,19010,50.0,950550.0,0.0,True
7/9/09,2009-07-09 00:00:00,0.0,0.0,19084,1,19084,50.0,954250.0,0.0,True
7/10/09,2009-07-10 00:00:00,0.0,0.0,19170,1,19170,50.0,958550.0,0.0,True
7/11/09,2009-07-11 00:00:00,0.0,0.0,19251,1,19251,50.0,962600.0,0.0,True
7/12/09,2009-07-12 00:00:00,0.0,0.0,19334,1,19334,50.0,966750.0,0.0,True
7/13/09,2009-07-13 00:00:00,0.0,0.0,19411,1,19411,50.0,970600.0,0.0,True
7/14/09,2009-07-14 00:00:00,0.0,0.0,19489,1,19489,50.0,974500.0,0.0,True
7/15/09,2009-07-15 00:00:00,0.0,0.0,19558,1,19558,50.0,977950.0,0.0,True
7/16/09,2009-07-16 00:00:00,0.0,0.0,19603,1,19603,50.0,980200.0,0.0,True
7/17/09,2009-07-17 00:00:00,0.0,0.0,19674,1,19674,50.0,983750.0,0.0,True
7/18/09,2009-07-18 00:00:00,0.0,0.0,19721,1,19721,50.0,986100.0,0.0,True
7/19/09,2009-07-19 00:00:00,0.0,0.0,19725,1,19725,50.0,986300.0,0.0,True
7/20/09,2009-07-20 00:00:00,0.0,0.0,19795,1,19795,50.0,989800.0,0.0,True
7/21/09,2009-07-21 00:00:00,0.0,0.0,19865,1,19865,50.0,993300.0,0.0,True
7/22/09,2009-07-22 00:00:00,0.0,0.0,19947,1,19947,50.0,997400.0,0.0,True
7/23/09,2009-07-23 00:00:00,0.0,0.0,20007,1,20007,50.0,1000400.0,0.0,True
7/24/09,2009-07-24 00:00:00,0.0,0.0,20083,1,20083,50.0,1004200.0,0.0,True
7/25/09,2009-07-25 00:00:00,0.0,0.0,20156,1,20156,50.0,1007850.0,0.0,True
7/26/09,2009-07-26 00:00:00,0.0,0.0,20188,1,20188,50.0,1009450.0,0.0,True
7/27/09,2009-07-27 00:00:00,0.0,0.0,20209,1,20209,50.0,1010500.0,0.0,True
7/28/09,2009-07-28 00:00:00,0.0,0.0,20283,1,20283,50.0,1014200.0,0.0,True
7/29/09,2009-07-29 00:00:00,0.0,0.0,20324,1,20324,50.0,1016250.0,0.0,True
7/30/09,2009-07-30 00:00:00,0.0,0.0,20343,1,20343,50.0,1017200.0,0.0,True
7/31/09,2009-07-31 00:00:00,0.0,0.0,20358,1,20358,50.0,1017950.0,0.0,True
8/1/09,2009-08-01 00:00:00,0.0,0.0,20375,1,20375,50.0,1018800.0,0.0,True
8/2/09,2009-08-02 00:00:00,0.0,0.0,20403,1,20403,50.0,1020200.0,0.0,True
8/3/09,2009-08-03 00:00:00,0.0,0.0,20426,1,20426,50.0,1021350.0,0.0,True
8/4/09,2009-08-04 00:00:00,0.0,0.0,20438,1,20438,50.0,1021950.0,0.0,True
8/5/09,2009-08-05 00:00:00,0.0,0.0,20519,1,20519,50.0,1026000.0,0.0,True
8/6/09,2009-08-06 00:00:00,0.0,0.0,20606,1,20606,50.0,1030350.0,0.0,True
8/7/09,2009-08-07 00:00:00,0.0,0.0,20696,1,20696,50.0,1034850.0,0.0,True
8/8/09,2009-08-08 00:00:00,0.0,0.0,20776,1,20776,50.0,1038850.0,0.0,True
8/9/09,2009-08-09 00:00:00,0.0,0.0,20856,1,20856,50.0,1042850.0,0.0,True
8/10/09,2009-08-10 00:00:00,0.0,0.0,20957,1,20957,50.0,1047900.0,0.0,True
8/11/09,2009-08-11 00:00:00,0.0,0.0,21032,1,21032,50.0,1051650.0,0.0,True
8/12/09,2009-08-12 00:00:00,0.0,0.0,21102,1,21102,50.0,1055150.0,0.0,True
8/13/09,2009-08-13 00:00:00,0.0,0.0,21165,1,21165,50.0,1058300.0,0.0,True
8/14/09,2009-08-14 00:00:00,0.0,0.0,21250,1,21250,50.0,1062550.0,0.0,True
8/15/09,2009-08-15 00:00:00,0.0,0.0,21313,1,21313,50.0,1065700.0,0.0,True
8/16/09,2009-08-16 00:00:00,0.0,0.0,21339,1,21339,50.0,1067000.0,0.0,True
8/17/09,2009-08-17 00:00:00,0.0,0.0,21358,1,21358,50.0,1067950.0,0.0,True
8/18/09,2009-08-18 00:00:00,0.0,0.0,21375,1,21375,50.0,1068800.0,0.0,True
8/19/09,2009-08-19 00:00:00,0.0,0.0,21385,1,21385,50.0,1069300.0,0.0,True
8/20/09,2009-08-20 00:00:00,0.0,0.0,21403,1,21403,50.0,1070200.0,0.0,True
8/21/09,2009-08-21 00:00:00,0.0,0.0,21425,1,21425,50.0,1071300.0,0.0,True
8/22/09,2009-08-22 00:00:00,0.0,0.0,21439,1,21439,50.0,1072000.0,0.0,True
8/23/09,2009-08-23 00:00:00,0.0,0.0,21446,1,21446,50.0,1072350.0,0.0,True
8/24/09,2009-08-24 00:00:00,0.0,0.0,21461,1,21461,50.0,1073100.0,0.0,True
8/25/09,2009-08-25 00:00:00,0.0,0.0,21476,1,21476,50.0,1073850.0,0.0,True
8/26/09,2009-08-26 00:00:00,0.0,0.0,21526,1,21526,50.0,1076350.0,0.0,True
8/27/09,2009-08-27 00:00:00,0.0,0.0,21574,1,21574,50.0,1078750.0,0.0,True
8/28/09,2009-08-28 00:00:00,0.0,0.0,21603,1,21603,50.0,1080200.0,0.0,True
8/29/09,2009-08-29 00:00:00,0.0,0.0,21678,1,21678,50.0,1083950.0,0.0,True
8/30/09,2009-08-30 00:00:00,0.0,0.0,21756,1,21756,50.0,1087850.0,0.0,True
8/31/09,2009-08-31 00:00:00,0.0,0.0,21853,1,21853,50.0,1092700.0,0.0,True
9/1/09,2009-09-01 00:00:00,0.0,0.0,21939,1,21939,50.0,1097000.0,0.0,True
9/2/09,2009-09-02 00:00:00,0.0,0.0,22017,1,22017,50.0,1100900.0,0.0,True
9/3/09,2009-09-03 00:00:00,0.0,0.0,22083,1,22083,50.0,1104200.0,0.0,True
9/4/09,2009-09-04 00:00:00,0.0,0.0,22144,1,22144,50.0,1107250.0,0.0,True
9/5/09,2009-09-05 00:00:00,0.0,0.0,22208,1,22208,50.0,1110450.0,0.0,True
9/6/09,2009-09-06 00:00:00,0.0,0.0,22284,1,22284,50.0,1114250.0,0.0,True
9/7/09,2009-09-07 00:00:00,0.0,0.0,22352,1,22352,50.0,1117650.0,0.0,True
9/8/09,2009-09-08 00:00:00,0.0,0.0,22430,1,22430,50.0,1121550.0,0.0,True
9/9/09,2009-09-09 00:00:00,0.0,0.0,22499,1,22499,50.0,1125000.0,0.0,True
9/10/09,2009-09-10 00:00:00,0.0,0.0,22553,1,22553,50.0,1127700.0,0.0,True
9/11/09,2009-09-11 00:00:00,0.0,0.0,22620,1,22620,50.0,1131050.0,0.0,True
9/12/09,2009-09-12 00:00:00,0.0,0.0,22687,1,22687,50.0,1134400.0,0.0,True
9/13/09,2009-09-13 00:00:00,0.0,0.0,22756,1,22756,50.0,1137850.0,0.0,True
9/14/09,2009-09-14 00:00:00,0.0,0.0,22831,1,22831,50.0,1141600.0,0.0,True
9/15/09,2009-09-15 00:00:00,0.0,0.0,22905,1,22905,50.0,1145300.0,0.0,True
9/16/09,2009-09-16 00:00:00,0.0,0.0,22949,1,22949,50.0,1147500.0,0.0,True
9/17/09,2009-09-17 00:00:00,0.0,0.0,23021,1,23021,50.0,1151100.0,0.0,True
9/18/09,2009-09-18 00:00:00,0.0,0.0,23105,1,23105,50.0,1155300.0,0.0,True
9/19/09,2009-09-19 00:00:00,0.0,0.0,23183,1,23183,50.0,1159200.0,0.0,True
9/20/09,2009-09-20 00:00:00,0.0,0.0,23257,1,23257,50.0,1162900.0,0.0,True
9/21/09,2009-09-21 00:00:00,0.0,0.0,23335,1,23335,50.0,1166800.0,0.0,True
9/22/09,2009-09-22 00:00:00,0.0,0.0,23404,1,23404,50.0,1170250.0,0.0,True
9/23/09,2009-09-23 00:00:00,0.0,0.0,23429,1,23429,50.0,1171500.0,0.0,True
9/24/09,2009-09-24 00:00:00,0.0,0.0,23465,1,23465,50.0,1173300.0,0.0,True
9/25/09,2009-09-25 00:00:00,0.0,0.0,23562,1,23562,50.0,1178150.0,0.0,True
9/26/09,2009-09-26 00:00:00,0.0,0.0,23653,1,23653,50.0,1182700.0,0.0,True
9/27/09,2009-09-27 00:00:00,0.0,0.0,23753,1,23753,50.0,1187700.0,0.0,True
9/28/09,2009-09-28 00:00:00,0.0,0.0,23840,1,23840,50.0,1192050.0,0.0,True
9/29/09,2009-09-29 00:00:00,0.0,0.0,23925,1,23925,50.0,1196300.0,0.0,True
9/30/09,2009-09-30 00:00:00,0.0,0.0,24013,1,24013,50.0,1200700.0,0.0,True
10/1/09,2009-10-01 00:00:00,0.0,0.0,24098,1,24098,50.0,1204950.0,0.0,True
10/2/09,2009-10-02 00:00:00,0.0,0.0,24180,1,24180,50.0,1209050.0,0.0,True
10/3/09,2009-10-03 00:00:00,0.0,0.0,24252,1,24252,50.0,1212650.0,0.0,True
10/4/09,2009-10-04 00:00:00,0.0,0.0,24310,1,24310,50.0,1215550.0,0.0,True
10/5/09,2009-10-05 00:00:00,0.0,0.0,24363,1,24363,50.0,1218200.0,0.0,True
10/6/09,2009-10-06 00:00:00,0.00076392,0.00076392,24418,1,24418,50.0,1220950.0,932.708124,True
10/7/09,2009-10-07 00:00:00,0.000885,0.000885,24461,1,24461,50.0,1223100.0,1082.4435,True
10/8/09,2009-10-08 00:00:00,0.00105,0.00105,24521,1,24521,50.0,1226100.0,1287.405,True
10/9/09,2009-10-09 00:00:00,0.001084,0.001084,24591,1,24591,50.0,1229600.0,1332.8863999999999,True
10/10/09,2009-10-10 00:00:00,0.0012,0.0012,24671,1,24671,50.0,1233600.0,1480.32,True
10/11/09,2009-10-11 00:00:00,0.00112,0.00112,24747,1,24747,50.0,1237400.0,1385.888,True
10/12/09,2009-10-12 00:00:00,0.001153,0.001153,24821,1,24821,50.0,1241100.0,1430.9883,True
10/13/09,2009-10-13 00:00:00,0.001102,0.001102,24879,1,24879,50.0,1244000.0,1370.888,True
10/14/09,2009-10-14 00:00:00,0.001129,0.001129,24936,1,24936,50.0,1246850.0,1407.69365,True
10/15/09,2009-10-15 00:00:00,0.001136,0.001136,25005,1,25005,50.0,1250300.0,1420.3408000000002,True
10/16/09,2009-10-16 00:00:00,0.00117,0.00117,25076,1,25076,50.0,1253850.0,1467.0045,True
10/17/09,2009-10-17 00:00:00,0.001245,0.001245,25136,1,25136,50.0,1256850.0,1564.77825,True
10/18/09,2009-10-18 00:00:00,0.001241,0.001241,25193,1,25193,50.0,1259700.0,1563.2876999999999,True
10/19/09,2009-10-19 00:00:00,0.001225,0.001225,25267,1,25267,50.0,1263400.0,1547.665,True
10/20/09,2009-10-20 00:00:00,0.001248,0.001248,25379,1,25379,50.0,1269000.0,1583.712,True
10/21/09,2009-10-21 00:00:00,0.001233,0.001233,25474,1,25474,50.0,1273750.0,1570.5337499999998,True
10/22/09,2009-10-22 00:00:00,0.001211,0.001211,25554,1,25554,50.0,1277750.0,1547.35525,True
10/23/09,2009-10-23 00:00:00,0.00122,0.00122,25644,1,25644,50.0,1282250.0,1564.345,True
10/24/09,2009-10-24 00:00:00,0.001257,0.001257,25733,1,25733,50.0,1286700.0,1617.3819,True
10/25/09,2009-10-25 00:00:00,0.001273,0.001273,25795,1,25795,50.0,1289800.0,1641.9154,True
10/26/09,2009-10-26 00:00:00,0.001288,0.001288,25871,1,25871,50.0,1293600.0,1666.1568000000002,True
10/27/09,2009-10-27 00:00:00,0.001266,0.001266,25942,1,25942,50.0,1297150.0,1642.1919,True
10/28/09,2009-10-28 00:00:00,0.001263,0.001263,26006,1,26006,50.0,1300350.0,1642.34205,True
10/29/09,2009-10-29 00:00:00,0.001285,0.001285,26072,1,26072,50.0,1303650.0,1675.1902499999999,True
10/30/09,2009-10-30 00:00:00,0.001266,0.001266,26118,1,26118,50.0,1305950.0,1653.3327,True
10/31/09,2009-10-31 00:00:00,0.001256,0.001256,26178,1,26178,50.0,1308950.0,1644.0412,True
11/1/09,2009-11-01 00:00:00,0.001247,0.001247,26224,1,26224,50.0,1311250.0,1635.12875,True
11/2/09,2009-11-02 00:00:00,0.001219,0.001219,26249,1,26249,50.0,1312500.0,1599.9375,True
11/3/09,2009-11-03 00:00:00,0.001256,0.001256,26282,1,26282,50.0,1314150.0,1650.5724,True
11/4/09,2009-11-04 00:00:00,0.001273,0.001273,26344,1,26344,50.0,1317250.0,1676.85925,True
11/5/09,2009-11-05 00:00:00,0.001306,0.001306,26407,1,26407,50.0,1320400.0,1724.4424000000001,True
11/6/09,2009-11-06 00:00:00,0.001306,0.001306,26464,1,26464,50.0,1323250.0,1728.1645,True
11/7/09,2009-11-07 00:00:00,0.001286,0.001286,26526,1,26526,50.0,1326350.0,1705.6861000000001,True
11/8/09,2009-11-08 00:00:00,0.00128,0.00128,26595,1,26595,50.0,1329800.0,1702.1440000000002,True
11/9/09,2009-11-09 00:00:00,0.00126,0.00126,26668,1,26668,50.0,1333450.0,1680.1470000000002,True
11/10/09,2009-11-10 00:00:00,0.00126,0.00126,26732,1,26732,50.0,1336650.0,1684.179,True
11/11/09,2009-11-11 00:00:00,0.001236,0.001236,26810,1,26810,50.0,1340550.0,1656.9198,True
11/12/09,2009-11-12 00:00:00,0.001299,0.001299,26874,1,26874,50.0,1343750.0,1745.53125,True
11/13/09,2009-11-13 00:00:00,0.001341,0.001341,26940,1,26940,50.0,1347050.0,1806.3940499999999,True
11/14/09,2009-11-14 00:00:00,0.001355,0.001355,27020,1,27020,50.0,1351050.0,1830.6727500000002,True
11/15/09,2009-11-15 00:00:00,0.001286,0.001286,27099,1,27099,50.0,1355000.0,1742.53,True
